Signal,Window_Start,Window_Size,RMS,STD,Peak_to_Peak,Crest_Factor
Crack4_50,2200,100,2.3476826254029737,2.1632028731123185,8.77995,2.458156382712965
Crack4_50,2300,100,4.628705848946334,2.519379661511214,11.52675,2.3715900712705826
Crack4_50,2400,100,3.6303409076056483,2.315846803888675,10.31031,3.0314158848863224
Crack4_50,2500,100,1.547269946634394,0.8897112099598611,4.09077,2.659574468085107
Crack4_50,2600,100,2.3878666470963155,0.8489108255944143,4.72842,1.8528989604627895
Crack4_50,2700,100,1.5830440496593896,1.483865269568218,6.60213,2.630405706642889
Crack5_30,0,100,1.0923680577616686,1.0919924112075872,4.50279,2.6217639315489256
Crack5_30,100,100,1.9254526113324628,1.8490821378579454,7.15149,2.31602107579179
Crack5_30,200,100,1.5047769377269842,1.4589434209756422,6.05277,2.669420831016128
Crack5_30,300,100,1.6252348714127445,1.6244155149885882,6.77871,2.7988215488215484
Crack5_30,400,100,1.145775663499186,1.0343112219302033,5.179679999999999,3.3413637791976534
Crack5_30,500,100,1.18404993193995,1.1822837605044696,4.91481,2.6464466250371697
Crack5_30,600,100,1.2482950355524929,1.2352471961525555,6.17049,3.628992386037774
Crack5_30,700,100,1.6575355831230292,1.3429975667038678,6.1999200000000005,2.8914114371385735
Crack5_30,800,100,1.3799420534344913,1.379704497673393,6.11163,2.7947452096058907
Crack5_30,900,100,1.4967266525077318,1.4177361599100835,6.68061,3.1076754899664247
Crack5_30,1000,100,1.5786880993061927,1.0293897108400638,4.03191,2.4339099827754063
Crack5_30,1100,100,1.0710224465588944,1.0636708048646017,4.86576,2.8970331588132634
Crack5_30,1200,100,1.6605597693145526,1.206564997029584,5.9841,2.9077914798206286
Crack5_30,1300,100,2.7367378819364485,2.0873707672711044,8.50527,2.655949676742967
Crack5_30,1400,100,2.506512016376941,2.169301783026511,7.61256,2.4941724941724943
Crack5_30,1500,100,1.8065838815936557,1.8014006705427974,8.01477,3.3238942826321476
Crack5_30,1600,100,0.8463284346197993,0.823458996462459,4.03191,3.137624562348505
Crack5_30,1700,100,1.4182328908793507,1.3047729420151384,5.70942,2.7061635649649993
Crack5_30,1800,100,1.3767051462259448,1.1988618701666136,4.68918,2.75929376275397
Crack5_30,1900,100,1.2359151772302177,1.1482612333402187,5.4936,2.9621967274779015
Crack5_30,2000,100,1.009684450675061,0.982155579940831,4.42431,3.440453686200378
Crack5_30,2100,100,1.9597136736173986,1.4209718155037805,6.68061,2.655682931044415
Crack5_30,2200,100,1.6449296139409733,1.6383169815898144,6.35688,2.6659103800340334
Crack5_30,2300,100,2.997915455426987,2.538949105882786,11.26188,3.7748798901853116
Crack5_30,2400,100,3.3618121431701087,2.050322001941636,8.5347,2.9897057749872227
Crack5_30,2500,100,2.759320905099296,2.2468117278267354,8.59356,2.7398490837226017
Crack5_30,2600,100,1.1133783857853536,1.1099498044745086,5.34645,3.373413493653974
Crack5_30,2700,100,1.7189880240682307,0.9295273954295269,4.59108,2.3751129469472056
Crack5_30,2800,100,1.6343869235572706,1.4228852639951368,6.63156,2.745181708271104
Crack5_30,2900,100,1.9930419569627729,1.9631065894757116,8.18154,3.0242688238954574
Crack5_30,3000,100,1.8074269435194332,1.8007686625871742,7.61256,2.819087029613345
Crack5_30,3100,100,1.6939021054612333,1.3316366457062379,5.55246,3.391865526039322
Crack5_30,3200,100,1.4307642017991644,1.3539020650186777,5.96448,3.552797265695268
Crack5_30,3300,100,1.625841402149976,1.3984714685257293,5.6898,2.4372912669651106
Crack5_30,3400,100,1.4664581785676671,1.4593311157231454,7.75971,3.714237911995985
Crack5_30,3500,100,1.880244341469746,1.5775348081804692,6.13125,3.084143479718404
Crack5_30,3600,100,2.8111792135139657,2.567727116587888,10.52613,2.997123105328696
Crack5_30,3700,100,1.8355532392690221,1.5957348110850091,6.50403,2.32071406586642
Crack5_30,3800,100,1.4264391061482438,1.3879499014008936,5.601509999999999,2.740175568135204
Crack5_30,3900,100,1.0199701893231978,1.0099750945694452,4.74804,3.533526290400387
Crack5_30,4000,100,1.166556264463056,1.0072906662446348,5.179679999999999,3.9968999114260404
Crack5_30,4100,100,1.0849731387121986,0.9268747315540489,4.42431,3.118771251025912
Crack5_30,4200,100,1.568066438324601,1.2692601086162125,5.26797,2.56777108433735
Crack5_30,4300,100,1.0217551801752707,1.0036319984638344,5.366070000000001,3.4637277461547775
Crack5_30,4400,100,1.624391153868735,1.1710899876870051,4.96386,2.9523880708573134
Crack5_30,4500,100,1.9960324819927155,1.3372068682474076,5.503410000000001,2.7645659928656365
Crack5_30,4600,100,1.7731951520898654,1.5923334146969692,6.78852,3.0387288977159885
Crack5_30,4700,100,2.5015388435045334,2.501527733124428,9.65304,2.3484359139983395
Crack5_50,0,100,0.8437888889917904,0.7659652523051943,4.05153,3.4326614081215308
Crack5_50,100,100,2.2340766836583743,2.1659764675688424,8.829,2.673025732031943
Crack5_50,200,100,2.945161166982717,2.9242056269945773,12.1644,2.71431439469986
Crack5_50,300,100,1.8012265995454322,1.6184044340998327,7.1711100000000005,3.1296171927468093
Crack5_50,400,100,2.106995490507989,1.862257110354666,7.691039999999999,2.581141193915097
Crack5_50,500,100,1.606392217779332,1.473308911634502,6.99453,4.196544980443286
Crack5_50,600,100,2.382135658972637,1.5509394035782924,7.04358,3.1196559050629635
Crack5_50,700,100,3.0408208768679548,2.6605246305634913,8.74071,2.439960101281362
Crack5_50,800,100,3.5901307066209998,2.294729221721541,9.10368,2.2217922672600046
Crack5_50,900,100,4.588400333366738,3.309973572274099,11.92896,2.355761713660291
Crack5_50,1000,100,4.013518580361376,3.464995992216331,12.92958,2.4324324324324325
Crack5_50,1100,100,2.6305000532448197,2.499741803978841,8.36793,2.1180540905447027
Crack5_50,1200,100,2.436144579255714,2.400151759107018,9.50589,2.4452713477987733
Crack5_50,1300,100,7.246025996540241,2.093724587271428,8.61318,1.681444713136198
Crack5_50,1400,100,8.473228479969485,1.6783598585122204,8.25021,1.482365169733765
Crack5_50,1500,100,3.624547816741145,3.39509676782782,13.23369,2.1697188221526393
Crack5_50,1600,100,5.402918929042523,2.556505951188458,11.23245,2.0905497371531037
Crack5_50,1700,100,5.174936792731385,1.576258134499153,6.533460000000001,1.761369290476664
Crack5_50,1800,100,2.153495659898807,2.078653423465035,8.42679,2.475494268150856
Crack5_50,1900,100,3.7400754620431123,3.577960096848274,14.40108,2.8251078706182478
Crack5_50,2000,100,2.5463821743055384,2.4738542415367544,10.77138,3.1439711761512266
Crack5_50,2100,100,1.9293003048304844,1.7073081707514286,6.61194,2.313428453995655
Crack5_50,2200,100,2.1036878828925643,1.4364332857114213,6.51384,3.0681109283729375
Crack5_50,2300,100,3.2612403306076665,2.0784338352125524,8.47584,2.953474228371598
Crack5_50,2400,100,3.2954849094383665,2.3132556694338047,9.82962,2.43280977312391
Crack5_50,2500,100,3.2030836792714297,3.195258016014636,13.46913,2.7625481942626715
Crack5_50,2600,100,4.249360910925312,1.5963172018502587,7.3575,2.1497608609007575
Crack5_50,2700,100,4.431110216786985,1.3844650271491006,6.719849999999999,1.9530157546378295
Crack6_30,0,100,1.7694996717578106,1.674759140268627,7.34769,3.0131205907562473
Crack6_30,100,100,2.1073969316811203,1.8670482383529647,9.01539,2.652489567255474
Crack6_30,200,100,1.6121250896859711,1.173204059161487,6.0037199999999995,3.06314442688342
Crack6_30,300,100,1.4808889547309076,1.1198256412641925,5.16006,3.347243957572596
Crack6_30,400,100,2.4366829517036064,2.320103408009779,8.84862,2.840881212894362
Crack6_30,500,100,1.799306439016434,1.7751724634513797,7.76952,2.6138490330630066
Crack6_30,600,100,1.5550715954283263,1.471119833011288,6.454980000000001,3.064263322884013
Crack6_30,700,100,2.0714634419619866,2.024878321618489,8.16192,3.0086222711429103
Crack6_30,800,100,3.7678557511278217,3.3400825389577946,13.27293,2.8791707988099424
Crack6_30,900,100,2.0300429162197533,1.9238922811603147,7.96572,2.6042867020050706
Crack6_30,1000,100,1.7497773361053688,1.5407531284762137,6.81795,2.389634066935799
Crack6_30,1100,100,2.1923973923260354,1.4674624986323297,7.465409999999999,2.631014896581288
Crack6_30,1200,100,1.730873241937722,1.7287288661570845,7.848000000000001,2.9614518851997746
Crack6_30,1300,100,1.5237099668427716,1.511278816900442,7.1711100000000005,3.094098883572568
Crack6_30,1400,100,2.2885485319776375,1.7782379888571582,8.42679,3.111368055920534
Crack6_30,1500,100,1.8454591711769188,1.4820907579472284,7.78914,3.7394370882959613
Crack6_30,1600,100,1.922283204914146,1.713116957529809,8.691659999999999,2.982891305730459
Crack6_30,1700,100,2.286382713886938,2.2632779285233067,9.54513,2.8361183504522454
Crack6_30,1800,100,2.8912060559228565,1.0476718961897329,4.84614,1.9294477410899558
Crack6_30,1900,100,5.120573710456574,1.6315430091785228,7.22997,1.841259575156133
Crack6_30,2000,100,3.801549550702187,1.6852389510456491,8.37774,1.888751683879659
Crack6_30,2100,100,1.769434951173114,1.7225412353632497,8.18154,3.226028813676157
Crack6_30,2200,100,2.6889927577072426,1.9026122600763928,7.3869299999999996,2.3730876216968007
Crack6_30,2300,100,3.0446924519888707,2.222431638470448,9.368549999999999,3.158198138845425
Crack6_30,2400,100,3.273379303070147,2.3166462450705847,10.19259,3.2224691547245
Crack6_30,2500,100,3.626543652096442,1.7542465579019244,6.93567,2.1250346975912158
Crack6_30,2600,100,2.77935409646468,1.057961536482017,4.59108,1.8397648765220047
Crack6_30,2700,100,1.7220498701019085,1.6127594768914675,7.34769,3.6694554528108023
Crack6_30,2800,100,1.2370795081238717,1.0786706111337419,6.29802,3.9919759277833493
Crack6_30,2900,100,1.4807281072327223,1.4622833351962778,7.28883,3.9302773820497774
Crack6_30,3000,100,1.8802829840585167,1.8496085665455166,8.495460000000001,2.7653394650853196
Crack6_30,3100,100,2.992320808072557,1.7506102525517095,8.09325,2.5588097834553674
Crack6_30,3200,100,2.763615423050754,2.3220338881266653,12.44889,3.356937970598781
Crack6_30,3300,100,2.94836330846675,2.350692618647234,9.78057,2.4473794389677614
Crack6_30,3400,100,2.513583509814225,1.7990742023852266,8.57394,2.674396858051244
Crack6_30,3500,100,2.9194184211291123,2.884698888951261,13.75362,3.3028496774720333
Crack6_30,3600,100,3.2584598355396377,2.16112456219779,10.11411,2.651128401929374
Crack6_30,3700,100,2.9155070787965855,1.7947744446010452,8.72109,2.997928260957875
Crack6_30,3800,100,1.6414343404242526,1.6052480545367562,6.53346,2.7482778415614235
Crack6_30,3900,100,2.5235315008374677,2.0526977415335437,8.30907,2.4720127941512455
Crack6_30,4000,100,2.5987289925124935,2.0339264391806777,9.221400000000001,3.1408260930167726
Crack6_30,4100,100,1.8311523216114491,1.414266743320407,6.3765,3.028900205012896
Crack6_30,4200,100,1.2627005815679344,1.2579455377224564,6.17049,3.3339757178647136
Crack6_30,4300,100,1.812406460397336,1.5224425446271002,7.68123,2.8135682356034715
Crack6_30,4400,100,1.9449125989180078,1.7534422539755223,7.828379999999999,3.488372093023255
Crack6_30,4500,100,3.1641348641484925,2.6492513082245406,9.68247,2.7827300209286103
Crack6_30,4600,100,1.8236766253346564,1.7766599665906921,7.6518,2.688728024819028
Crack6_30,4700,100,1.2417398644096114,1.1798599357284916,5.58189,3.6110011871784726
Crack6_50,0,100,1.9797586252919828,1.7040021506657907,9.56475,3.468854904886237
Crack6_50,100,100,2.7096319251778462,1.631505022579615,8.46603,2.653483753749947
Crack6_50,200,100,1.8358350231613951,1.7933221581099812,7.61256,2.705039525691699
Crack6_50,300,100,2.934705237222131,2.5588859726178717,11.0853,2.7887650325622277
Crack6_50,400,100,2.7508279056694915,2.470912966327758,10.56537,3.2714574526741407
Crack6_50,500,100,2.9734090580660104,2.7434852522769115,10.54575,2.3291745528989147
Crack6_50,600,100,1.9470087189396454,1.8616862179578464,8.77014,3.4315938850545065
Crack6_50,700,100,4.181969402398468,4.1482193408095895,14.70519,2.1603366479937818
Crack6_50,800,100,5.53563836015188,3.462529477334931,12.84129,2.290291157051629
Crack6_50,900,100,6.77051468980291,2.619646241589996,11.00682,1.6720781767132527
Crack6_50,1000,100,5.072267496296307,2.416533362920529,9.07425,1.9261144261144263
Crack6_50,1100,100,3.9737430584403666,3.1445863954009514,10.93815,2.4001667609660227
Crack6_50,1200,100,2.8533092872859047,2.159196385733461,8.269829999999999,2.482752746784771
Crack6_50,1300,100,8.41622575099593,2.6278748709412536,11.65428,1.672331079837552
Crack6_50,1400,100,9.376639192754725,2.324818490582342,9.97677,1.4751938486792373
Crack6_50,1500,100,5.965449788099972,2.7898710380082083,10.987200000000001,2.0930232558139528
Crack6_50,1600,100,1.8839417316920923,1.883941524808716,9.34893,3.6047802520734016
Crack6_50,1700,100,2.7670768789278335,2.38782269923973,11.44827,3.012494014191807
Crack6_50,1800,100,2.0781493441651393,1.4430435441139815,6.160679999999999,2.723735408560311
Crack6_50,1900,100,2.4011058684941404,1.3809440899715346,6.83757,2.3151463076996515
Crack6_50,2000,100,1.9235533952378343,1.5435208094915307,6.7002299999999995,2.344528456714144
Crack6_50,2100,100,4.180096024045261,2.30230203227916,10.13373,2.9663995501194997
Crack6_50,2200,100,2.9686716566467903,2.3772160788589747,9.32931,3.036020583190395
Crack6_50,2300,100,3.591357127674022,3.2775067753223195,14.067540000000001,3.020753009018674
Crack6_50,2400,100,4.343204755260452,3.3933767171402747,11.95839,2.256466703357182
Crack6_50,2500,100,2.7994639400842445,1.7898877592541829,9.05463,2.591526120937885
Crack6_50,2600,100,2.426480843890592,2.25427246244161,10.859670000000001,3.1859692818596934
Crack6_50,2700,100,2.1296631103467987,2.0009768823500584,9.52551,2.8303940779446983
