Crack1_30,Crack2_30,Crack3_30,Crack4_30,Crack5_30,Crack6_30
2.90376,4.89519,1.77561,1.13796,0.51993,2.98224
2.59965,0.46107,-3.29616,-0.72594,1.81485,-3.51198
-1.58922,-0.89271,-0.08829,1.51074,2.19744,-3.52179
-0.6867,-1.38321,1.77561,-0.5886,2.12877,-0.42183
-0.50031,-0.53955,1.91295,3.06072,0.46107,-0.87309
1.00062,1.34397,-2.88414,-1.22625,-0.20601,1.81485
-0.16677,1.13796,1.43226,-0.3924,-0.17658,-0.26487
0.3924,1.72656,2.96262,-0.61803,-1.82466,-2.92338
2.82528,1.38321,1.03005,2.92338,2.20725,2.48193
0.7848,0.45126,-0.92214,-1.5696,-2.06991,2.943
3.00186,1.95219,3.2373,0.981,1.26549,-2.22687
-7.08282,-2.41326,-3.06072,-6.14106,-4.95405,-5.03253
-0.10791,-1.02024,-0.74556,-2.1582,0.0,0.97119
-0.25506,-2.14839,-0.21582,-1.32435,-0.87309,-0.08829
1.962,1.87371,-0.91233,-1.59903,2.47212,2.13858
3.89457,1.06929,1.5696,1.21644,1.46169,3.86514
0.31392,-1.20663,-1.8639,-2.00124,-0.87309,3.21768
0.38259,0.61803,0.0981,2.03067,-1.89333,1.83447
0.22563,-0.41202,-2.57022,0.82404,-1.14777,0.06867
2.7468,1.52055,4.94424,1.32435,1.54017,-1.5696
1.72656,0.80442,-1.82466,0.50031,-1.74618,1.25568
-1.18701,0.46107,-2.61927,1.05948,-0.17658,-0.81423
-0.81423,0.1962,2.79585,0.59841,0.34335,0.51993
-0.90252,1.09872,4.15944,0.40221,-1.35378,1.962
3.61008,1.03986,1.01043,1.02024,1.90314,4.07115
2.2563,-3.15882,-0.35316,-3.30597,-0.07848,4.49298
-0.80442,2.90376,0.55917,-0.32373,0.73575,-0.18639
4.08096,0.15696,1.28511,-0.30411,0.65727,0.80442
-1.89333,0.33354,-0.7848,3.44331,1.5696,-3.24711
-0.51012,-0.42183,0.69651,0.3924,-0.46107,-0.08829
0.63765,0.69651,1.03986,0.59841,1.03005,-7.62237
2.10915,3.75723,-0.11772,-0.90252,-2.20725,2.943
0.3924,2.22687,2.79585,0.8829,-1.97181,-3.09015
1.09872,-0.45126,-0.48069,0.11772,3.25692,1.98162
0.2943,-0.1962,-1.75599,2.38383,0.8829,-0.7848
2.3544,-0.90252,-0.92214,-1.69713,-1.42245,0.5886
-2.57022,1.24587,0.96138,1.80504,1.10853,-1.51074
-0.18639,0.77499,1.11834,-0.06867,-0.99081,-4.29678
0.14715,-1.962,-0.51993,-0.86328,0.13734,2.10915
-2.943,-1.00062,3.88476,-0.73575,-0.01962,1.65789
2.47212,2.1582,3.58065,0.80442,-0.81423,-4.06134
0.17658,-0.981,-1.29492,-0.53955,-0.56898,-2.90376
-2.69775,-2.72718,-1.70694,0.48069,0.45126,-3.6297
-0.74556,2.46231,1.36359,0.81423,0.60822,3.76704
1.03986,1.29492,-0.53955,1.01043,-1.52055,-0.0981
-1.26549,-0.76518,1.81485,2.49174,0.3924,-2.27592
1.18701,0.10791,0.65727,0.36297,2.65851,0.61803
0.05886,1.19682,2.65851,0.50031,-0.12753,0.1962
-0.53955,-1.36359,4.18887,1.41264,0.00981,1.49112
0.48069,-0.67689,-1.52055,1.5696,3.14901,5.81733
-0.16677,-2.67813,-1.63827,-1.69713,2.75661,-2.97243
2.2563,1.57941,1.69713,2.75661,2.17782,2.59965
1.53036,-1.90314,-0.12753,-1.22625,1.49112,1.88352
0.84366,0.91233,0.35316,0.66708,4.15944,-1.13796
-0.46107,-1.68732,1.03005,1.25568,-0.43164,-2.49174
0.61803,1.09872,2.12877,0.96138,-0.65727,-0.20601
0.12753,2.08953,-2.71737,-1.55979,-3.90438,-2.65851
2.1582,0.74556,-2.96262,1.78542,1.25568,2.02086
-0.02943,-1.19682,-3.1392,1.23606,-1.19682,0.27468
1.59903,3.30597,3.88476,0.0981,-1.21644,-2.1582
1.32435,0.66708,-1.72656,-0.79461,0.62784,0.63765
-2.49174,-0.03924,1.55979,1.11834,0.27468,-1.58922
-2.43288,-1.34397,3.09996,-0.37278,-1.54017,1.49112
0.94176,1.01043,-1.73637,-1.58922,0.47088,1.1772
1.19682,-0.35316,0.0981,1.48131,-1.63827,-1.18701
-1.51074,-1.03986,3.58065,1.41264,-1.39302,2.3544
-0.18639,-0.99081,1.1772,1.57941,1.61865,1.81485
0.8829,1.46169,-4.25754,1.15758,3.21768,0.92214
2.42307,3.39426,1.52055,1.43226,-0.18639,2.77623
1.54998,-1.1772,1.38321,-1.50093,-0.67689,2.2563
-0.28449,0.11772,-1.38321,-2.60946,-0.47088,0.51993
6.23916,1.55979,1.20663,1.65789,-0.52974,5.87619
2.71737,3.73761,1.97181,-2.49174,1.18701,-1.51074
1.78542,0.32373,-0.83385,-3.69837,2.48193,-1.49112
-2.41326,1.41264,-3.00186,-0.26487,3.11958,-0.38259
0.96138,-0.82404,0.51993,0.47088,0.22563,-0.52974
0.96138,0.23544,-2.77623,1.28511,3.28635,1.0791
-2.63889,-0.44145,-1.95219,0.80442,2.75661,-0.44145
-8.60337,-3.1392,-5.11101,-5.17968,-1.77561,-0.73575
0.51012,0.89271,1.55979,-0.84366,1.45188,-0.54936
1.2753,-1.28511,0.06867,-2.23668,2.40345,1.35378
-4.35564,0.31392,-0.81423,1.57941,1.87371,-0.50031
0.67689,0.97119,2.63889,1.5696,0.89271,-0.42183
1.10853,-1.32435,-0.21582,1.18701,0.4905,-2.61927
-2.58003,1.81485,-0.44145,-0.24525,-2.57022,-0.89271
0.34335,1.65789,1.11834,1.13796,-1.59903,0.36297
1.49112,-0.16677,0.63765,0.28449,1.25568,-1.13796
2.36421,3.16863,1.87371,1.72656,-0.42183,1.94238
1.36359,1.60884,0.28449,-0.17658,-2.47212,-0.08829
-0.96138,-2.51136,-1.93257,-2.2563,-1.01043,-2.19744
-1.0791,-0.06867,2.80566,-0.46107,-1.52055,4.13982
0.16677,0.3924,1.09872,1.83447,0.4905,-0.86328
4.7088,-0.1962,1.68732,0.62784,0.85347,3.41388
0.11772,0.74556,0.81423,-0.5886,-0.05886,1.44207
0.25506,0.64746,1.89333,-0.02943,-1.91295,-0.26487
-2.09934,0.94176,0.44145,-2.44269,-1.93257,2.98224
0.83385,0.36297,1.83447,-2.68794,0.92214,3.69837
1.94238,2.12877,-0.06867,0.50031,1.20663,2.56041
-0.1962,0.69651,0.76518,1.03986,-2.41326,-1.26549
-4.28697,-2.76642,-0.8829,-4.84614,-3.59046,-2.87433
0.70632,0.02943,-0.20601,2.98224,0.51012,-2.76642
-0.43164,1.1772,3.63951,-0.03924,1.44207,-0.62784
-2.75661,-0.35316,1.48131,0.42183,0.04905,1.59903
-2.29554,2.72718,1.22625,0.7848,1.0791,0.55917
0.63765,-2.39364,-1.97181,-0.10791,3.18825,-0.55917
-0.51012,1.69713,1.12815,-1.32435,0.55917,4.81671
-0.1962,0.87309,-0.95157,-1.14777,3.09015,3.61008
0.17658,1.99143,-3.46293,-0.35316,1.84428,-0.76518
-0.74556,-1.25568,1.93257,-0.72594,1.34397,-0.51012
-0.83385,-1.69713,4.64013,0.89271,1.02024,-0.67689
3.59046,2.89395,2.01105,1.03005,0.46107,-0.57879
1.55979,0.74556,-1.73637,-1.43226,-1.51074,-0.23544
-2.17782,2.06991,-1.78542,-1.20663,-2.24649,0.87309
0.20601,2.79585,0.28449,0.14715,0.62784,0.59841
-2.72718,2.3544,-1.53036,-1.10853,-0.7848,-2.26611
0.32373,-0.40221,-2.05029,-0.74556,-0.07848,1.55979
-0.83385,-0.36297,-1.59903,0.13734,-1.88352,3.3354
-0.7848,0.60822,-0.08829,-0.08829,-1.59903,-1.01043
0.02943,0.0,1.88352,1.31454,2.04048,-0.07848
-1.63827,2.1582,0.15696,-0.10791,0.56898,1.78542
0.08829,-0.07848,-1.43226,-3.09015,-1.09872,-2.00124
0.43164,-0.06867,0.02943,1.26549,0.13734,2.23668
0.25506,-0.34335,-1.05948,0.07848,0.81423,-0.92214
-1.80504,-2.34459,-2.0601,0.35316,4.35564,-0.38259
0.59841,0.30411,-1.55979,1.53036,-0.84366,1.15758
-0.59841,-1.54998,0.48069,1.35378,-0.52974,-2.46231
2.29554,4.50279,3.89457,2.12877,1.03005,-3.46293
-1.88352,0.55917,0.37278,-1.23606,0.47088,0.8829
0.15696,0.87309,2.91357,-0.46107,-0.70632,-6.6708
-0.28449,-2.38383,-1.73637,0.74556,1.30473,1.84428
0.32373,0.70632,-1.62846,-1.41264,-0.15696,0.50031
0.7848,-0.61803,0.52974,0.59841,-1.23606,-2.05029
1.21644,-0.3924,2.00124,0.85347,-1.38321,1.13796
-0.03924,-1.53036,-2.0601,0.93195,-0.20601,-1.63827
1.88352,0.981,0.1962,2.13858,1.85409,1.22625
-0.05886,1.52055,-3.38445,-0.71613,0.3924,-2.13858
-9.43722,-3.21768,-6.59232,-3.924,-0.14715,1.06929
1.18701,0.13734,-2.11896,0.48069,1.05948,1.15758
-1.72656,2.92338,-2.08953,-0.31392,-1.70694,-1.34397
2.19744,0.981,3.66894,1.98162,-0.51993,-2.00124
-1.08891,-2.23668,1.00062,1.67751,3.41388,-3.31578
1.1772,-0.34335,1.62846,0.69651,1.34397,0.69651
0.23544,1.22625,0.3924,0.97119,1.04967,-8.02458
-1.50093,-0.75537,-1.39302,-1.06929,2.70756,-0.12753
2.26611,0.63765,-4.64994,1.03005,-2.09934,5.32683
-0.35316,0.80442,-0.13734,3.6297,1.1772,1.61865
-1.04967,-1.80504,-0.44145,2.71737,-2.72718,-2.69775
0.2943,-0.2943,-0.04905,-0.65727,-0.7848,0.27468
-0.94176,0.52974,-2.86452,-0.05886,0.95157,0.73575
-0.0981,0.63765,-0.42183,0.97119,-1.40283,3.01167
0.28449,3.55122,-0.43164,-1.90314,1.13796,0.0981
0.42183,-0.55917,-0.15696,2.65851,1.53036,0.63765
0.81423,-0.99081,-2.11896,1.32435,3.42369,5.1993
2.92338,0.21582,0.99081,-0.52974,0.69651,4.62051
0.60822,-0.7848,-1.16739,1.48131,-0.90252,-0.56898
-1.8639,-0.89271,2.54079,-0.51993,-0.56898,0.24525
-0.981,-1.20663,-0.94176,-2.77623,-0.99081,3.19806
0.11772,0.33354,1.02024,2.22687,0.28449,-6.5727
1.3734,-0.80442,1.34397,-2.58984,-1.72656,-0.94176
-1.50093,-0.13734,2.10915,0.17658,0.92214,1.53036
1.32435,-0.45126,-0.34335,-0.38259,0.38259,0.51993
-0.56898,-1.16739,-1.10853,-0.00981,-0.54936,-2.58003
1.80504,-1.10853,-2.01105,2.44269,2.28573,-0.27468
2.32497,-2.11896,1.22625,0.95157,2.44269,0.86328
-4.2183,2.36421,-2.07972,-1.94238,0.57879,-0.52974
0.81423,0.87309,0.99081,-0.84366,1.04967,-3.71799
-0.33354,-2.51136,0.63765,2.12877,2.42307,0.1962
-1.89333,2.49174,-0.981,-2.1582,-3.11958,-2.81547
-8.64261,-3.77685,-5.2974,-4.11039,-0.95157,1.94238
0.48069,-2.28573,-0.40221,1.16739,0.1962,1.62846
-0.2943,1.50093,1.44207,0.51993,0.32373,-0.59841
-0.26487,-1.70694,0.05886,2.1582,-0.00981,0.1962
-1.23606,-2.78604,-0.35316,1.65789,-1.24587,-0.89271
-0.94176,1.13796,3.32559,-1.02024,-1.25568,3.79647
-2.26611,-0.14715,-2.34459,-0.1962,3.91419,0.45126
-1.69713,-0.46107,0.95157,1.48131,-0.46107,-2.07972
-0.79461,-0.16677,-0.51012,-0.32373,1.1772,-2.20725
-2.39364,-1.09872,0.85347,-1.92276,1.49112,1.19682
-1.90314,-1.58922,-1.16739,-0.4905,3.56103,1.31454
-1.4715,-1.03005,-2.56041,3.27654,2.79585,-1.19682
1.31454,-1.10853,-1.46169,-0.47088,0.18639,-1.55979
-0.66708,0.34335,-1.49112,2.47212,2.79585,-0.22563
2.6487,-0.38259,-2.71737,-0.50031,1.962,1.50093
1.0791,1.59903,2.19744,-0.11772,0.981,-4.79709
-2.18763,1.36359,-0.15696,-1.16739,-0.12753,-0.91233
-6.00372,-6.90624,-4.83633,-3.75723,1.10853,-1.18701
-1.49112,2.13858,1.61865,0.91233,-4.62051,-4.4145
-0.01962,0.13734,-0.93195,-0.24525,-1.24587,0.66708
0.0981,-1.63827,-0.56898,1.03005,0.89271,0.28449
-1.78542,0.99081,-0.07848,-2.6487,0.94176,-2.39364
-0.90252,1.35378,2.90376,2.17782,-3.22749,-2.52117
0.36297,-2.62908,2.87433,0.84366,2.73699,2.66832
-0.81423,2.24649,-0.65727,1.3734,-0.72594,-1.49112
-0.77499,0.08829,2.12877,3.63951,2.8449,1.65789
0.76518,-0.22563,-1.31454,-2.23668,0.05886,2.11896
-0.47088,-0.86328,1.46169,2.18763,1.16739,-2.49174
-1.05948,-2.10915,-2.08953,1.32435,-0.56898,0.8829
-0.71613,0.66708,2.02086,-0.45126,-3.27654,2.17782
-2.33478,1.88352,-0.30411,0.35316,0.64746,-1.59903
0.51993,1.28511,1.03986,1.34397,-1.84428,0.60822
0.05886,0.22563,0.76518,-1.01043,1.88352,-2.72718
2.42307,1.49112,1.57941,1.19682,-1.01043,1.91295
-0.15696,-0.73575,-1.54017,-1.79523,-0.84366,2.07972
1.39302,0.5886,0.13734,0.00981,-1.14777,1.64808
4.96386,2.93319,0.08829,-0.51012,2.48193,-1.35378
3.86514,3.74742,1.54017,1.36359,0.03924,0.46107
-1.21644,-0.28449,0.03924,-1.97181,2.61927,-2.27592
-1.20663,-0.16677,1.64808,2.71737,1.36359,-0.21582
-0.38259,-2.0601,-1.38321,0.18639,1.95219,0.85347
-0.1962,0.46107,-2.01105,0.77499,-0.4905,-2.71737
1.88352,-3.07053,-0.00981,-2.89395,0.32373,5.43474
0.89271,-3.97305,1.88352,-3.42369,-0.05886,-0.76518
-0.0981,-0.04905,1.3734,0.35316,-3.2373,-0.87309
-1.24587,1.05948,1.72656,-1.65789,-0.36297,1.60884
-0.50031,0.63765,3.45312,-0.87309,-0.84366,3.39426
1.51074,-0.67689,-1.99143,0.69651,-0.4905,-2.53098
1.87371,0.0,-0.08829,1.05948,2.48193,-3.40407
0.77499,1.18701,2.4525,0.56898,3.10977,3.36483
-0.08829,2.67813,-0.72594,1.35378,0.05886,1.43226
2.06991,0.22563,-0.99081,-3.39426,0.76518,2.31516
-2.13858,-0.25506,0.56898,2.87433,1.35378,-0.26487
-0.52974,-1.33416,-2.1582,-0.18639,0.4905,-1.11834
2.44269,0.48069,-0.95157,0.60822,3.09015,-1.99143
4.06134,0.63765,3.17844,2.47212,1.4715,-2.93319
2.09934,2.73699,4.17906,3.0411,-0.00981,-4.17906
-0.87309,1.06929,-2.19744,1.34397,-0.04905,-1.23606
-0.42183,-0.81423,-1.57941,0.63765,-0.48069,-2.28573
1.54017,0.20601,2.02086,1.0791,-0.23544,-0.66708
0.23544,2.17782,1.0791,-2.51136,1.26549,-1.77561
4.1202,1.03005,0.17658,1.59903,0.981,-0.45126
0.84366,-1.50093,-1.89333,0.05886,1.20663,0.0
0.18639,-0.46107,0.85347,1.22625,3.74742,-1.32435
0.03924,-0.47088,0.20601,0.59841,0.59841,0.06867
3.74742,2.17782,3.61008,-1.21644,1.58922,-0.20601
3.27654,3.21768,2.01105,0.73575,-0.42183,5.69961
1.97181,1.69713,1.02024,-1.90314,0.66708,1.2753
-0.57879,-0.13734,2.27592,1.31454,2.54079,0.83385
0.90252,3.21768,0.37278,-0.13734,-1.4715,3.75723
-2.90376,0.76518,-0.32373,2.91357,1.20663,0.2943
0.41202,-0.54936,-1.09872,1.48131,0.2943,-0.14715
-1.68732,1.6677,-0.44145,1.92276,0.3924,1.41264
2.63889,-0.38259,3.32559,1.83447,0.41202,-0.76518
2.17782,0.11772,-1.60884,-1.04967,2.21706,1.74618
0.20601,0.04905,-0.34335,-0.57879,4.71861,2.3544
2.99205,1.23606,1.44207,-1.09872,2.70756,2.93319
0.62784,0.0,-6.68061,-0.13734,0.50031,4.86576
-2.0601,1.03005,0.46107,1.79523,-1.50093,0.6867
0.1962,-2.07972,0.42183,-0.02943,-0.74556,-1.5696
-2.41326,-0.38259,-1.16739,-0.8829,0.71613,-2.59965
-2.31516,-0.02943,3.31578,-0.16677,-0.30411,-0.95157
-0.47088,0.21582,0.85347,2.52117,2.59965,-4.84614
-3.01167,1.70694,-1.85409,-1.55979,-2.31516,0.31392
-0.52974,1.23606,-2.19744,3.6297,0.17658,2.01105
-0.54936,0.38259,-1.29492,-1.21644,-0.22563,0.07848
-0.43164,-0.13734,0.89271,-0.48069,1.31454,-0.5886
-3.66894,-0.89271,0.42183,-1.45188,-1.81485,-0.41202
-0.64746,-0.15696,2.2563,-0.94176,-0.81423,4.5126
1.46169,-0.25506,-3.27654,-1.00062,3.16863,0.20601
2.85471,0.6867,0.07848,3.34521,-0.17658,2.41326
1.25568,-0.01962,0.74556,0.28449,0.37278,1.57941
-5.73885,-6.19011,-2.42307,-1.79523,2.02086,-1.33416
-0.44145,-0.64746,0.69651,-1.12815,-0.45126,-2.38383
-0.60822,1.24587,1.30473,1.53036,-2.68794,-1.88352
-0.25506,0.51993,2.11896,0.17658,2.1582,0.56898
0.85347,0.10791,-0.45126,-2.99205,1.8639,3.03129
0.84366,-1.58922,2.79585,-2.69775,-1.16739,-2.12877
3.1392,0.34335,0.07848,2.14839,0.35316,2.72718
-1.32435,1.18701,-1.8639,0.3924,-0.71613,-2.28573
-2.52117,1.67751,-0.23544,0.52974,0.62784,0.79461
0.81423,-0.40221,-0.4905,1.82466,-1.52055,-2.16801
0.35316,-1.89333,0.18639,1.64808,-0.45126,-0.4905
2.07972,0.56898,-0.27468,2.58984,1.79523,1.03005
-0.32373,0.63765,1.98162,0.63765,-0.03924,-4.85595
-0.99081,-1.10853,-0.34335,-0.56898,0.42183,-2.23668
0.66708,0.30411,5.20911,2.97243,-0.01962,-1.55979
0.6867,2.89395,-0.4905,-0.50031,1.19682,1.78542
0.34335,-1.2753,-1.34397,-1.99143,0.13734,-0.55917
0.21582,-1.42245,-1.2753,-1.38321,2.1582,1.2753
-1.28511,0.34335,-2.91357,0.24525,3.91419,1.16739
2.8449,3.11958,1.36359,2.40345,0.14715,0.93195
2.40345,1.62846,2.59965,4.13001,4.15944,0.51993
0.69651,1.99143,1.45188,-0.37278,-0.23544,-1.59903
-0.93195,-0.21582,-1.87371,-0.1962,-2.8449,-0.50031
1.65789,0.38259,-0.37278,-1.36359,2.01105,-1.62846
-0.73575,-0.52974,1.59903,1.49112,6.28821,-3.42369
1.4715,3.64932,1.25568,0.0,-1.02024,-2.41326
0.62784,2.57022,4.50279,0.25506,-3.01167,-4.62051
3.7278,-0.10791,-0.14715,2.58003,0.1962,3.79647
1.18701,-1.46169,-1.15758,0.08829,1.84428,-2.1582
-0.87309,-1.42245,-0.61803,2.17782,3.45312,-4.1202
7.20054,1.2753,1.36359,1.61865,-0.03924,5.42493
-2.77623,2.56041,-1.38321,-1.03986,-2.943,-4.47336
-0.72594,2.61927,1.45188,0.26487,-0.87309,5.72904
-0.21582,1.03005,0.83385,-0.86328,-1.82466,-0.15696
1.25568,2.02086,0.05886,-1.22625,2.71737,3.0411
2.09934,2.6487,-0.77499,-2.12877,-1.49112,1.21644
-0.51993,-0.82404,-1.62846,-2.79585,1.70694,2.0601
-0.07848,0.02943,-1.26549,0.16677,-2.54079,-1.33416
-2.65851,0.33354,0.51993,0.63765,-0.96138,-0.35316
0.45126,2.11896,3.42369,1.50093,-0.37278,-4.23792
-0.34335,0.52974,0.16677,0.01962,-1.80504,-1.25568
-1.22625,2.21706,2.22687,1.08891,-1.75599,-5.75847
-1.39302,1.03005,2.29554,-1.38321,-0.15696,-0.01962
0.67689,0.56898,1.43226,-0.50031,-4.43412,-3.00186
3.57084,1.98162,2.19744,0.76518,1.61865,-1.0791
-1.89333,-0.69651,2.54079,0.74556,0.36297,0.40221
1.29492,-0.24525,-1.71675,0.30411,-2.71737,4.94424
2.51136,2.06991,1.14777,2.42307,1.99143,2.78604
2.85471,0.4905,2.87433,2.16801,1.64808,-2.61927
-0.11772,-2.26611,3.4335,0.60822,1.20663,-4.17906
4.89519,3.10977,0.71613,-0.20601,0.80442,-0.31392
0.32373,0.62784,1.98162,0.0,-0.44145,1.15758
0.3924,-0.11772,-1.2753,0.92214,-1.58922,-2.87433
0.10791,0.21582,-1.00062,0.44145,5.07177,-0.63765
-1.23606,0.33354,-1.03986,-1.53036,0.0,0.43164
0.79461,3.16863,1.61865,-0.12753,1.14777,-1.25568
-1.97181,0.04905,-1.22625,1.45188,4.40469,-3.14901
1.3734,1.60884,1.34397,-1.12815,0.80442,2.09934
-1.4715,0.61803,-0.63765,-3.18825,-3.41388,-1.11834
-0.77499,2.00124,-3.3354,-1.55979,0.90252,-0.41202
0.22563,1.01043,2.28573,-1.13796,-2.39364,0.13734
-0.73575,-0.8829,-1.7658,0.95157,0.31392,-1.12815
-0.43164,-0.83385,-0.53955,0.07848,-0.37278,-1.22625
1.04967,-3.14901,-1.78542,-1.77561,2.87433,2.57022
-0.06867,1.94238,-4.18887,-0.74556,-1.10853,-2.54079
0.67689,0.64746,-0.2943,0.14715,-4.99329,-0.57879
-3.3354,-5.16987,-1.74618,-1.67751,0.07848,-3.59046
-1.01043,-1.52055,-2.57022,-0.50031,0.45126,-0.20601
-1.00062,0.30411,3.66894,0.31392,-0.02943,-0.84366
-0.07848,-1.2753,2.4525,0.47088,-2.42307,-2.47212
-1.06929,-0.23544,-1.83447,-2.4525,0.36297,-1.06929
-1.97181,-1.22625,2.93319,-0.84366,-1.53036,0.80442
-0.96138,0.67689,-0.27468,-3.07053,0.08829,-0.70632
0.04905,1.65789,0.67689,2.30535,2.41326,-0.48069
-0.12753,-1.1772,-0.14715,0.69651,0.10791,-0.64746
-1.10853,-2.49174,0.95157,1.65789,3.06072,1.61865
2.69775,-0.80442,2.26611,1.51074,1.43226,6.53346
-0.97119,-0.93195,-0.92214,-0.21582,1.99143,1.16739
3.26673,-0.55917,-2.66832,-0.15696,1.16739,1.60884
-1.05948,-0.06867,0.57879,1.29492,-1.51074,-0.66708
0.90252,-0.37278,-0.18639,-0.30411,1.13796,-1.39302
-2.87433,-2.6487,1.72656,0.8829,0.74556,-1.41264
-0.02943,-1.54998,1.20663,1.12815,-2.56041,1.73637
-0.26487,0.77499,-1.73637,0.23544,0.40221,-1.22625
-3.64932,0.65727,-2.03067,0.22563,0.46107,-1.78542
-0.25506,0.46107,0.95157,-0.1962,-0.95157,0.981
2.71737,-0.53955,-1.80504,1.43226,-2.10915,2.40345
2.40345,-1.18701,-1.42245,1.69713,-0.47088,-2.09934
-1.30473,0.0981,3.19806,-1.30473,-2.4525,-1.42245
2.86452,-1.09872,3.31578,3.54141,-1.23606,0.0
-3.60027,-1.69713,3.31578,-1.24587,0.65727,2.90376
0.48069,0.2943,-0.21582,0.62784,-0.3924,0.1962
5.46417,2.91357,1.99143,1.75599,-0.51993,5.56227
0.66708,2.7468,-0.25506,0.38259,-1.16739,3.27654
-1.16739,-0.60822,0.86328,0.2943,1.43226,1.89333
0.51012,0.981,0.66708,-0.0981,0.85347,-5.11101
0.01962,2.14839,2.39364,0.45126,0.61803,-0.67689
-1.02024,-0.60822,-0.36297,0.63765,1.24587,2.53098
-2.70756,2.02086,-0.21582,-1.01043,-0.12753,-1.19682
0.22563,0.51012,1.72656,1.16739,2.2563,-0.4905
-0.11772,0.47088,2.16801,1.35378,-1.99143,-3.17844
-1.68732,-0.99081,-0.71613,-1.00062,2.31516,0.82404
-0.60822,-0.81423,1.24587,0.06867,-0.32373,2.81547
-2.19744,1.65789,-1.57941,-1.09872,-2.73699,-6.75909
-1.34397,1.79523,-0.0981,-0.63765,0.01962,-0.51993
3.51198,3.59046,-3.49236,-0.57879,-1.52055,5.08158
0.92214,-0.26487,-2.96262,0.34335,2.59965,0.63765
0.03924,1.54998,1.23606,-1.0791,-3.24711,-1.20663
2.60946,-1.51074,0.83385,-0.31392,1.05948,-0.54936
-3.78666,1.25568,-1.13796,-0.64746,-0.64746,-2.10915
1.50093,0.05886,-3.56103,1.49112,1.0791,2.99205
2.65851,-2.11896,0.42183,-0.64746,2.67813,2.08953
1.15758,-0.48069,2.06991,2.30535,-2.63889,-0.92214
-1.30473,-0.43164,1.39302,-0.6867,0.15696,0.60822
1.36359,-0.23544,-2.51136,-2.22687,1.63827,2.39364
0.26487,-0.20601,1.13796,1.97181,-0.02943,-2.71737
-0.03924,0.81423,1.99143,-0.75537,-1.58922,1.92276
-1.11834,1.95219,1.73637,0.62784,-0.50031,5.1012
0.16677,4.45374,-1.49112,0.3924,0.48069,-0.27468
-2.00124,-0.63765,3.46293,0.14715,-0.89271,-3.07053
1.30473,0.77499,0.62784,1.13796,-1.23606,-0.07848
0.99081,1.06929,4.8069,1.00062,1.65789,2.75661
-3.28635,1.77561,-1.12815,-4.36545,-3.4335,-0.981
2.96262,1.6677,-0.99081,0.82404,0.23544,3.69837
3.26673,1.35378,-0.96138,-0.17658,-0.63765,3.97305
1.0791,-0.82404,1.19682,1.42245,0.06867,2.65851
-1.24587,-0.1962,2.37402,-1.24587,0.8829,-1.4715
-1.43226,1.36359,0.67689,1.08891,0.5886,1.29492
-0.46107,1.6677,1.84428,2.11896,0.63765,-6.48441
2.21706,2.22687,1.69713,3.7278,2.08953,2.00124
0.59841,-0.84366,-0.34335,2.0601,-1.49112,-1.35378
-0.51993,-2.51136,-0.76518,-1.0791,1.58922,4.48317
0.00981,1.25568,0.16677,-0.15696,-1.1772,1.51074
0.77499,3.22749,-0.13734,-0.46107,1.50093,1.81485
0.43164,-2.56041,-1.93257,-1.38321,-0.83385,0.37278
-2.4525,1.61865,-0.87309,-0.27468,-1.83447,3.48255
2.30535,4.77747,0.92214,3.1392,2.68794,-0.96138
2.5506,-0.04905,-2.39364,0.94176,-1.70694,4.19868
5.67018,-1.18701,1.77561,3.05091,0.36297,-0.13734
0.70632,1.64808,0.36297,0.2943,-0.92214,4.84614
-0.95157,-0.1962,-2.98224,0.8829,3.65913,1.63827
-1.99143,-1.45188,2.43288,-0.5886,-0.21582,1.03005
0.74556,-0.59841,1.28511,2.24649,0.1962,-0.51993
-0.65727,0.80442,3.47274,0.84366,-1.04967,0.91233
0.62784,0.23544,-2.98224,1.77561,2.47212,1.16739
1.71675,-0.2943,0.44145,1.70694,-0.87309,3.0411
2.97243,-0.15696,0.86328,1.02024,0.75537,2.41326
-1.32435,-0.55917,1.32435,-1.1772,0.3924,0.43164
1.34397,-2.43288,-0.72594,-3.37464,1.65789,2.96262
-0.67689,-1.33416,0.35316,-0.92214,1.32435,-1.94238
0.03924,0.82404,2.01105,-2.39364,-2.60946,-1.02024
2.77623,2.07972,2.19744,3.68856,-0.95157,0.20601
0.21582,0.27468,-0.30411,-0.981,-0.30411,2.1582
1.06929,2.41326,0.55917,-1.26549,-0.99081,-1.34397
-1.70694,3.05091,0.35316,-0.86328,-0.22563,-0.47088
2.06991,-2.36421,-0.56898,-1.92276,0.95157,1.89333
-0.72594,0.40221,1.43226,1.42245,-2.24649,-0.27468
-0.13734,1.8639,1.60884,-0.60822,0.08829,-3.99267
0.38259,-1.72656,1.23606,0.32373,1.52055,-0.82404
1.04967,1.18701,4.88538,1.74618,-1.08891,-3.42369
-1.51074,-0.59841,3.00186,0.3924,-0.03924,2.92338
0.90252,-0.17658,-1.4715,0.67689,-3.21768,3.69837
-0.90252,1.21644,5.35626,2.92338,0.22563,-0.72594
-0.40221,-2.62908,-3.2373,0.59841,2.69775,1.43226
0.51012,2.14839,2.1582,-0.90252,-1.83447,-0.82404
-0.01962,3.21768,1.75599,1.3734,-1.92276,-0.61803
