RMS,Standard_Deviation,Peak_to_Peak,Prediction
3.4449306442510563,2.0135511909459862,5.5132200000000005,1
1.4344420706671983,1.4996492378686426,4.30659,1
1.7085554424717977,1.8685410640390003,5.42493,1
1.0940459285377373,0.9699852982751852,2.49174,1
1.8024345598384424,1.7792069699503763,4.39488,1
2.300338670250535,2.346413786481404,6.14106,1
1.527438316806934,1.6371290188467127,3.85533,1
1.5319522486030692,1.5581294368312282,4.6107000000000005,1
6.753669070708899,3.1673110954798864,7.347689999999999,-1
1.3800814086313893,1.3561865240850903,3.81609,1
1.655484127121127,1.7126107957589196,4.96386,1
2.1126186709981525,1.3156730303650674,3.54141,1
1.5520379060126075,1.4667967637133648,3.57084,1
3.212896062604578,3.47661749630298,9.56475,-1
1.3386606807178585,1.256640195378136,3.59046,1
1.7334022943910048,1.887837582664356,5.80752,1
1.3973253713970846,1.400430328688293,3.96324,1
1.3424295916732467,1.4371566296684577,3.0999600000000003,1
1.4667070943784242,1.4001542803705598,3.90438,1
2.3019209071447264,2.1970231814503003,6.41574,1
2.7839292444403108,2.3079221246892194,6.12144,1
1.4154133713336186,1.5010058706314242,3.94362,1
2.530387401555343,2.5436461726407624,6.10182,1
4.193842885415475,2.3711191429850165,6.474599999999999,1
1.2185346884270467,1.185996137261838,2.60946,1
0.8460141573283511,0.8979589095276019,2.38383,1
2.700186536056352,2.8302147528765373,7.73028,1
2.2661560060265047,2.060524277738556,5.5917,1
1.651458456834443,1.62754670473999,4.59108,1
2.53862064725118,1.9927464244981092,4.56165,1
2.065274893289027,2.245738059745616,6.29802,1
1.2254518602540043,1.3304134748866607,3.56103,1
0.9830742570630157,0.9183892657038192,2.61927,1
1.887365137645601,2.0267754392828032,4.72842,1
1.9959513206238275,2.1707618598639518,6.327450000000001,1
2.6799021609193123,1.988116973218628,5.67018,1
1.4715490491825274,1.6001360009417949,4.33602,1
1.5522652457296078,0.8508386678095913,1.8639,1
1.9136793225093909,1.8851202577024095,5.454359999999999,1
1.267446684973376,1.388361672429054,2.92338,1
1.7852403206291303,1.6546652365357772,4.60089,1
2.5829533153446658,1.5626778832088202,4.42431,1
1.24860273131609,1.320520986925236,3.15882,1
0.9943408128252608,1.0587061201438293,2.79585,1
1.31832920293074,1.4406701164527569,3.79647,1
0.85128720870221,0.8710042614821124,2.13858,1
1.5841302291636252,1.7123935038156386,4.91481,1
3.2042604692580783,2.5461848228182498,6.66099,1
1.8307503197869448,1.9764037980837823,5.08158,1
1.3768932894926895,1.3204626837400593,3.38445,1
1.7311986551519731,1.8383706177808647,4.30659,1
2.0849038931087445,2.210815054272972,5.85657,1
2.194021358601597,2.3458388347710506,6.51384,1
1.6764292132386622,1.6998742033221164,4.59108,1
2.72338097803998,2.973788951729763,7.445790000000001,1
1.5038658541904593,1.500239507838665,4.50279,1
2.1650412932320715,1.903379335466265,4.63032,1
3.0021271449757085,3.198076049039485,9.0252,-1
1.5843630875055126,1.190737622194747,3.58065,1
2.2175735909547623,2.4268520403106573,6.474600000000001,1
1.5541446896926938,1.6491735300689252,4.35564,1
1.4724697804369364,1.5811902327297624,3.97305,1
3.384876494866541,3.252595212946118,8.59356,-1
2.361617001272645,2.139530788645025,6.11163,1
