Crack1_30,Crack1_50,Crack2_30,Crack2_50,Crack3_30,Crack3_50,Crack4_30,Crack4_50,Crack5_30,Crack5_50,Crack6_30,Crack6_50
-2.82528,1.98162,2.40345,0.89271,-0.28449,-2.60946,0.6867,-3.70818,-1.57941,0.01962,-1.10853,-2.21706
-2.92338,1.83447,1.57941,0.02943,0.70632,-3.3354,0.66708,-4.53222,-2.32497,0.41202,-2.42307,-0.75537
-3.30597,2.52117,0.50031,-0.02943,1.67751,-0.45126,0.81423,-3.8259,-2.00124,1.04967,-1.09872,-0.91233
-3.1392,0.33354,0.8829,0.82404,0.65727,-2.79585,1.19682,-3.99267,-2.49174,1.69713,0.05886,-2.27592
-2.68794,0.06867,0.24525,2.39364,0.48069,-3.83571,1.4715,-2.83509,-0.67689,1.94238,-0.38259,-2.03067
-2.80566,0.54936,0.72594,1.42245,2.68794,-2.37402,1.23606,-3.24711,-0.99081,2.41326,-1.97181,-1.84428
-2.52117,0.6867,0.51993,1.00062,2.3544,-1.59903,1.28511,-2.26611,-0.96138,2.76642,-1.962,-1.97181
-1.98162,0.17658,0.83385,2.37402,-0.25506,-3.70818,1.73637,-2.77623,-0.26487,2.87433,-1.46169,-0.981
-1.7658,-1.84428,0.80442,1.43226,1.43226,-4.23792,2.09934,-2.40345,0.15696,3.54141,-1.73637,0.67689
-1.72656,-1.64808,-0.06867,0.07848,1.44207,-2.95281,1.95219,-2.03067,-0.3924,3.30597,-1.88352,0.27468
-1.69713,-2.38383,-0.46107,-0.59841,0.95157,-2.78604,1.48131,-1.46169,-0.46107,3.09996,-2.07972,0.51993
-1.16739,-3.41388,0.23544,-0.30411,0.99081,-3.6297,2.04048,-0.62784,-0.02943,2.40345,-1.58922,0.10791
-0.35316,-3.69837,-0.4905,0.27468,1.99143,-2.79585,1.61865,-0.75537,0.67689,1.61865,-2.09934,0.97119
-0.83385,-4.16925,-0.21582,-1.39302,1.20663,-3.15882,0.75537,-0.07848,0.07848,1.0791,-3.99267,-1.34397
-0.61803,-4.6107,0.03924,-1.48131,1.23606,-2.42307,1.20663,0.36297,0.17658,-0.80442,-2.88414,-0.94176
-0.1962,-3.75723,-0.22563,-0.59841,1.00062,-0.85347,1.4715,0.28449,1.1772,-0.99081,-1.88352,-1.83447
0.03924,-3.26673,-0.21582,-0.06867,1.04967,-2.27592,1.7658,0.76518,1.62846,-1.77561,-2.56041,-2.48193
0.05886,-2.65851,-0.50031,-2.68794,0.2943,1.45188,0.80442,0.53955,0.26487,-2.37402,-2.38383,-2.38383
-0.14715,-4.4145,-0.12753,-1.82466,0.01962,1.03005,1.53036,1.12815,-0.08829,-4.08096,-2.68794,-2.31516
-0.00981,-2.65851,-0.52974,-1.22625,0.85347,2.42307,2.09934,0.65727,1.62846,-3.96324,-1.41264,-2.1582
-0.12753,-3.71799,-0.91233,-1.54017,0.96138,1.25568,1.49112,1.1772,1.38321,-4.93443,-1.87371,-3.14901
-0.59841,-2.49174,-1.15758,-1.57941,-0.64746,1.91295,0.84366,1.93257,0.84366,-5.93505,-1.4715,-3.22749
-0.72594,-2.02086,-0.60822,-0.07848,1.67751,0.3924,1.57941,3.78666,1.52055,-6.63156,-1.57941,-4.29678
-0.59841,-1.10853,-1.1772,1.08891,1.53036,1.61865,2.0601,3.25692,1.89333,-6.5727,-0.37278,-3.73761
-1.1772,-1.26549,-0.93195,-0.18639,0.65727,-0.97119,1.79523,3.17844,1.18701,-5.75847,-0.73575,-3.11958
-1.53036,0.44145,-1.2753,-0.90252,2.0601,-0.24525,1.61865,2.82528,0.97119,-5.01291,2.01105,-3.40407
-1.80504,0.01962,-1.03986,-0.56898,2.23668,-1.33416,1.6677,2.98224,0.51993,-4.3164,1.36359,-2.32497
-2.12877,-0.28449,-0.84366,-0.4905,1.1772,-2.42307,1.78542,2.18763,-0.03924,-2.66832,0.07848,-2.85471
-1.98162,-1.12815,-0.67689,-2.19744,1.50093,-1.01043,1.43226,1.58922,0.27468,-1.09872,0.38259,-1.8639
-2.29554,-1.71675,-0.7848,-2.62908,1.26549,-3.32559,1.65789,1.31454,-0.08829,-1.2753,-0.31392,-1.57941
-2.29554,-1.74618,-0.0981,-1.73637,2.36421,-6.06258,1.34397,1.58922,-0.21582,-0.07848,-0.03924,-2.22687
-2.65851,-1.69713,0.33354,-1.67751,0.51993,-3.24711,0.63765,0.18639,-0.96138,0.51993,-0.35316,-1.69713
-2.41326,-0.45126,0.981,-1.41264,1.15758,-4.85595,0.4905,-0.30411,-0.96138,1.54998,1.73637,-0.25506
-2.72718,-0.63765,1.40283,-1.40283,1.46169,-7.29864,0.46107,-1.18701,-1.12815,2.50155,-0.46107,-0.52974
-2.72718,-0.92214,2.03067,-3.49236,2.08953,-5.1012,0.12753,-1.52055,-1.97181,3.76704,-0.70632,-1.95219
-2.99205,-0.45126,1.92276,-2.51136,0.3924,-3.42369,0.18639,-2.77623,-3.29616,3.47274,-1.31454,-1.82466
-3.14901,-0.83385,2.16801,-2.69775,1.28511,-4.35564,-0.31392,-2.5506,-2.37402,5.50341,-0.83385,-0.52974
-2.85471,-2.07972,2.28573,-2.2563,-0.8829,-4.95405,0.40221,-3.29616,-2.98224,5.52303,-1.962,-0.34335
-2.32497,-2.81547,2.72718,-0.61803,-0.52974,-2.59965,0.01962,-2.97243,-2.70756,5.53284,-1.21644,1.38321
-2.58003,-0.94176,1.81485,0.71613,-0.44145,-5.41512,-0.24525,-3.77685,-2.57022,5.32683,-0.89271,0.8829
-2.50155,-0.96138,1.99143,0.24525,0.8829,-5.26797,0.50031,-2.50155,-1.90314,5.07177,-0.47088,1.97181
-1.6677,-0.47088,2.1582,0.26487,-0.03924,-4.82652,0.54936,-1.14777,-1.65789,4.85595,-0.46107,1.1772
-1.23606,0.33354,1.83447,0.46107,0.50031,-4.85595,0.32373,-1.58922,-1.95219,4.54203,-0.46107,2.17782
-1.25568,0.86328,0.61803,0.4905,0.28449,-4.07115,1.29492,-0.82404,-2.3544,5.14044,0.20601,1.85409
-0.7848,1.69713,0.31392,0.30411,1.39302,-0.75537,0.32373,-0.3924,-1.11834,4.56165,-0.84366,1.80504
-0.1962,-0.00981,0.69651,0.87309,0.76518,1.20663,1.03986,0.21582,-2.41326,4.26735,-1.26549,2.09934
0.15696,-0.16677,-0.13734,0.62784,-0.57879,-2.04048,1.02024,-0.80442,-2.08953,3.38445,-2.36421,3.25692
0.43164,-0.59841,-0.61803,-0.8829,0.33354,-3.00186,0.981,0.45126,-1.00062,3.06072,-3.54141,3.31578
0.79461,-0.03924,-1.15758,-0.32373,0.17658,-0.79461,1.22625,0.59841,-0.22563,1.87371,-2.90376,2.51136
1.54998,-0.96138,-1.64808,-0.8829,-1.28511,-0.66708,1.01043,1.09872,-0.57879,1.20663,-3.0411,2.41326
1.36359,-0.64746,-1.65789,-0.43164,-0.7848,-4.54203,1.03005,-0.08829,0.84366,-0.08829,-1.92276,0.89271
1.44207,-0.62784,-1.18701,-0.80442,-0.35316,-1.79523,0.93195,1.06929,0.03924,-0.31392,-2.0601,1.1772
0.99081,-1.98162,-1.81485,-2.8449,-0.55917,0.83385,0.34335,0.50031,1.55979,-1.18701,-3.4335,-0.69651
0.51012,-1.59903,-1.45188,-0.60822,-2.62908,1.45188,0.59841,1.29492,0.60822,-1.28511,-2.97243,-1.46169
0.04905,-0.8829,-1.2753,-0.95157,-0.75537,-0.95157,0.71613,0.4905,1.31454,-1.09872,-2.77623,-1.45188
0.2943,0.70632,-0.79461,-0.70632,-1.52055,0.02943,0.07848,0.80442,1.40283,-2.21706,-3.31578,-0.63765
-0.55917,1.00062,-1.13796,-1.25568,-1.85409,-1.06929,0.59841,0.92214,1.64808,-2.99205,-2.81547,-2.12877
-0.59841,1.28511,-1.71675,0.57879,-2.70756,0.32373,0.59841,0.89271,1.55979,-3.26673,-2.57022,-0.83385
-1.18701,1.59903,-0.63765,-0.28449,-2.53098,-4.42431,0.57879,0.28449,2.30535,-3.2373,-2.13858,-0.13734
-1.8639,2.48193,-0.3924,-0.18639,-1.62846,-2.29554,0.71613,1.79523,2.72718,-3.14901,-1.5696,-1.81485
-2.63889,2.33478,-0.44145,-0.90252,-1.95219,-2.11896,0.80442,3.84552,2.75661,-3.14901,-0.44145,-2.24649
-3.03129,2.32497,-0.02943,1.35378,-3.09996,-0.94176,1.20663,2.53098,1.33416,-2.51136,0.40221,-2.67813
-3.75723,1.49112,0.26487,1.69713,-0.86328,-2.59965,1.51074,3.60027,1.79523,-1.64808,-0.08829,-1.65789
-3.89457,2.04048,0.17658,1.40283,-1.63827,-2.60946,1.63827,4.27716,1.61865,-0.96138,0.21582,-1.75599
-3.89457,2.81547,-0.27468,0.79461,-2.02086,-0.28449,1.06929,4.59108,1.65789,-0.74556,-0.72594,-0.90252
-3.83571,4.74804,0.11772,1.5696,-2.02086,-1.31454,1.34397,2.59965,1.0791,0.23544,-0.37278,-0.37278
-4.35564,4.06134,0.31392,-0.2943,-0.81423,-1.11834,1.57941,3.20787,1.87371,0.89271,-0.50031,1.94238
-3.77685,4.40469,-0.20601,1.09872,-0.60822,-2.37402,1.16739,2.23668,1.04967,0.85347,0.15696,1.03986
-4.44393,3.3354,0.50031,1.09872,-1.75599,0.38259,0.92214,2.40345,0.94176,1.73637,1.40283,-0.07848
-4.07115,2.61927,1.14777,-0.25506,-0.981,-1.13796,1.01043,1.31454,0.13734,2.53098,-0.31392,-0.57879
-3.74742,1.77561,0.7848,0.02943,-0.59841,1.59903,1.15758,1.44207,-0.04905,3.09996,-0.0981,-0.38259
-3.47274,2.12877,0.45126,1.51074,-0.47088,2.10915,1.01043,0.65727,-0.24525,3.4335,-0.54936,0.0
-3.1392,1.65789,2.10915,-0.06867,0.50031,1.38321,0.51012,-0.42183,0.01962,2.92338,-1.03005,0.04905
-2.78604,1.81485,1.77561,-0.77499,0.92214,0.77499,0.74556,-1.28511,-0.06867,3.15882,-2.63889,0.56898
-2.75661,1.30473,1.72656,-0.45126,0.66708,0.48069,1.33416,-1.85409,0.06867,3.60027,-0.36297,1.04967
-2.2563,1.01043,2.11896,-0.8829,1.04967,-1.21644,0.91233,-1.62846,-0.34335,3.24711,-0.76518,0.72594
-2.06991,-0.38259,3.03129,-0.60822,1.6677,0.74556,1.13796,-1.71675,-0.02943,2.76642,-0.42183,1.49112
-1.42245,-1.68732,2.5506,1.62846,0.67689,0.34335,1.54998,-2.09934,-0.63765,3.11958,-0.84366,1.78542
-1.08891,-1.78542,3.20787,1.12815,1.60884,1.93257,1.58922,-2.44269,-1.36359,2.04048,-0.59841,2.38383
-0.10791,-3.44331,2.18763,1.962,1.24587,-1.71675,1.21644,-2.22687,-1.55979,2.5506,-1.63827,1.0791
-0.01962,-3.09015,3.21768,1.29492,1.75599,-0.28449,1.3734,-1.73637,-1.92276,0.95157,-0.61803,1.51074
0.43164,-4.44393,1.83447,1.85409,2.76642,-0.43164,1.54017,-2.34459,-2.39364,1.39302,-0.82404,1.58922
1.11834,-3.60027,0.99081,1.81485,2.99205,-0.66708,2.09934,-2.43288,-3.25692,1.2753,-0.89271,2.02086
1.94238,-3.15882,0.52974,0.26487,1.33416,-2.5506,1.52055,-1.23606,-2.69775,-0.17658,-0.79461,2.30535
1.21644,-3.11958,0.85347,1.35378,2.61927,-0.23544,1.0791,-1.95219,-1.95219,-0.37278,-0.80442,2.70756
0.84366,-3.78666,-0.02943,3.86514,1.69713,-0.43164,2.17782,-1.08891,-2.40345,-0.35316,-0.27468,2.0601
1.2753,-1.7658,0.0,2.87433,0.8829,-0.54936,1.11834,-0.72594,-1.962,-1.01043,0.10791,0.84366
1.19682,-1.71675,-0.35316,0.87309,0.0981,-0.79461,1.48131,-0.93195,-1.63827,-1.01043,-1.18701,1.89333
0.71613,-2.1582,-1.97181,3.14901,0.33354,-0.22563,1.34397,-0.91233,-1.49112,-2.02086,0.2943,1.06929
0.46107,-2.76642,-1.16739,2.76642,-0.5886,-2.34459,1.49112,-0.51993,-1.61865,-1.88352,-0.86328,1.42245
0.69651,-2.39364,-2.09934,0.28449,-1.20663,-3.17844,1.41264,-0.77499,-1.06929,-1.69713,-1.45188,0.55917
-0.20601,-2.44269,-1.92276,-1.22625,-1.24587,-2.66832,1.35378,-0.31392,-1.32435,-0.92214,-1.11834,0.21582
-1.02024,-2.92338,-1.54017,-0.46107,-1.06929,-2.71737,1.30473,-0.31392,-0.25506,-1.80504,0.11772,-0.5886
-1.49112,-3.51198,-1.05948,0.2943,-1.0791,-2.1582,1.52055,0.53955,-0.69651,-0.6867,0.3924,-2.37402
-1.77561,-1.16739,-0.95157,-0.85347,-2.21706,-1.72656,1.30473,1.28511,0.3924,-0.981,0.96138,-2.5506
-3.15882,-2.1582,-1.14777,-0.981,-1.4715,-2.04048,1.6677,1.28511,0.4905,-0.25506,0.81423,-1.67751
-3.16863,-2.49174,-1.23606,-0.00981,-0.72594,-2.69775,1.63827,1.70694,0.05886,0.79461,0.96138,-1.69713
-3.45312,-1.44207,0.13734,1.0791,-1.34397,-1.77561,1.03986,2.72718,0.6867,1.50093,1.35378,-3.6297
-3.08034,-1.78542,0.51012,-0.46107,-1.31454,-2.09934,1.4715,1.89333,1.40283,2.10915,0.26487,-4.23792
-3.71799,-2.39364,-0.20601,-0.63765,0.43164,-3.20787,1.6677,1.58922,1.00062,2.43288,0.61803,-3.27654
-3.88476,-1.99143,0.46107,-0.55917,-0.28449,-1.04967,1.6677,1.80504,1.06929,2.87433,0.85347,-3.29616
-3.25692,-0.2943,1.42245,0.71613,0.08829,-1.03986,1.4715,1.08891,1.00062,2.44269,0.06867,-3.17844
-3.22749,1.08891,1.52055,0.21582,-0.99081,-2.81547,1.12815,0.90252,1.70694,3.25692,0.25506,-3.90438
-3.00186,1.28511,1.35378,0.62784,-0.38259,-0.77499,0.981,1.01043,0.69651,2.47212,0.59841,-2.39364
-2.943,1.99143,1.15758,2.17782,0.53955,-1.84428,1.2753,0.91233,0.48069,3.51198,0.72594,-2.2563
-2.29554,1.20663,2.72718,3.28635,1.22625,-0.6867,0.7848,0.05886,1.0791,2.82528,0.55917,-2.22687
-2.08953,1.03986,1.34397,2.33478,-0.24525,0.54936,1.31454,-0.13734,1.08891,2.2563,1.01043,-1.2753
-1.43226,0.06867,1.36359,2.0601,0.67689,1.61865,1.08891,-0.08829,0.5886,2.68794,1.29492,-1.1772
-1.11834,0.76518,1.29492,1.73637,-0.70632,-0.77499,1.2753,-1.67751,0.33354,2.79585,-1.15758,0.0
-0.83385,0.46107,1.84428,1.93257,0.27468,3.01167,1.08891,-2.00124,0.05886,1.64808,-1.38321,-0.64746
-0.44145,-0.01962,1.23606,0.62784,-0.54936,2.2563,1.02024,-1.60884,-0.24525,1.57941,0.67689,2.63889
-0.2943,-0.79461,1.3734,0.8829,0.1962,3.97305,1.52055,-1.79523,-1.22625,1.87371,1.14777,2.40345
0.34335,-0.86328,1.65789,2.75661,1.11834,2.75661,1.13796,-2.4525,-1.59903,1.26549,0.36297,4.24773
0.53955,-2.28573,1.87371,2.16801,0.11772,4.20849,1.52055,-1.55979,-0.82404,0.62784,-0.77499,3.03129
0.65727,-2.4525,0.7848,1.18701,0.31392,5.21892,2.0601,-0.64746,-2.00124,0.40221,0.77499,3.19806
0.75537,-3.18825,1.40283,1.29492,2.4525,5.33664,2.05029,-1.25568,-1.90314,1.68732,0.67689,5.45436
0.60822,-3.37464,0.31392,2.58984,1.24587,6.23916,1.99143,-1.58922,-1.2753,1.31454,-0.25506,3.17844
0.94176,-3.02148,0.73575,2.28573,0.04905,5.60151,1.84428,-1.42245,-2.86452,0.44145,-0.00981,3.50217
1.19682,-3.40407,1.35378,1.59903,1.25568,2.04048,1.65789,-0.90252,-2.32497,0.53955,-0.14715,4.00248
1.1772,-1.88352,1.34397,2.6487,1.50093,1.84428,1.57941,-1.16739,-2.85471,1.05948,1.12815,6.84738
1.40283,-0.31392,0.66708,4.47336,1.09872,1.16739,1.39302,-0.70632,-2.67813,0.43164,0.38259,5.84676
0.97119,-0.99081,0.53955,2.943,0.06867,-1.962,1.42245,-0.54936,-1.69713,-0.0981,0.84366,3.10977
1.30473,-0.11772,0.77499,2.71737,0.62784,-1.35378,1.13796,0.32373,-1.23606,-0.69651,-0.07848,3.96324
0.73575,1.54998,0.50031,2.33478,0.91233,0.6867,0.81423,-0.77499,-0.75537,-0.3924,0.17658,4.26735
0.48069,2.16801,0.2943,0.76518,-0.21582,-1.88352,0.62784,-1.06929,-0.3924,-0.5886,0.1962,2.7468
-0.22563,3.21768,0.48069,0.56898,-0.42183,-1.74618,0.59841,-0.85347,0.25506,-0.46107,0.55917,1.79523
-0.32373,3.28635,1.57941,1.78542,-1.38321,-2.79585,0.33354,-1.11834,1.16739,-0.99081,2.02086,3.10977
-0.73575,3.89457,0.35316,1.08891,-1.63827,-3.12939,0.67689,-1.2753,0.37278,0.15696,1.23606,3.86514
-0.79461,3.95343,0.34335,-0.43164,-2.41326,-4.0221,0.03924,-0.27468,0.95157,-0.89271,0.05886,1.52055
-0.94176,3.40407,0.52974,-0.31392,-2.86452,-4.15944,-0.05886,0.65727,0.95157,-0.77499,0.73575,1.7658
-1.20663,3.28635,0.57879,-1.01043,-3.26673,-2.16801,0.06867,-0.08829,1.55979,0.33354,0.24525,1.7658
-2.22687,3.03129,0.89271,-0.71613,-1.91295,-0.5886,-0.15696,0.61803,1.91295,1.24587,-0.20601,-0.50031
-2.49174,2.36421,0.08829,-3.64932,-1.83447,-1.64808,0.03924,1.02024,3.18825,1.06929,0.3924,-1.38321
-2.26611,2.63889,-0.14715,-3.5316,-2.34459,-0.44145,-0.1962,0.77499,3.91419,1.50093,0.45126,-1.73637
-2.41326,1.54017,1.41264,-2.90376,-3.00186,0.65727,-0.26487,-0.41202,3.11958,2.32497,-0.38259,-0.5886
-2.92338,1.4715,0.51993,-3.32559,-2.16801,-0.06867,-0.43164,0.37278,2.57022,2.61927,-0.50031,-0.81423
-2.22687,1.49112,-0.46107,-3.70818,-2.00124,-2.07972,-0.64746,1.51074,2.41326,2.87433,-0.69651,-1.33416
-1.99143,2.43288,0.96138,-1.01043,-0.92214,-0.52974,-0.94176,1.45188,2.58003,3.09015,0.43164,1.20663
-2.20725,1.38321,0.51012,0.26487,-1.13796,0.06867,-0.5886,0.87309,0.61803,3.19806,-1.01043,-0.35316
-1.4715,1.45188,0.23544,-1.09872,0.57879,0.14715,-1.33416,2.31516,1.09872,3.49236,-0.2943,-0.71613
-1.79523,1.51074,0.55917,-2.48193,1.14777,-2.48193,-1.4715,1.23606,1.29492,4.57146,0.59841,-1.92276
-1.09872,1.82466,0.81423,-0.96138,-0.11772,1.09872,-1.3734,0.8829,1.26549,3.86514,0.83385,0.99081
-0.59841,1.74618,1.71675,1.09872,-1.1772,2.00124,-0.59841,0.08829,1.05948,4.27716,-0.77499,0.51993
-0.4905,1.89333,1.23606,0.92214,1.38321,2.83509,-0.40221,0.36297,0.70632,2.97243,1.38321,1.3734
0.73575,2.52117,1.14777,2.47212,-0.41202,0.8829,-0.48069,-0.92214,0.81423,2.36421,1.60884,3.97305
0.51993,2.58003,0.76518,4.73823,-0.95157,2.13858,-0.40221,-0.45126,0.27468,1.75599,1.81485,5.04234
0.51012,2.05029,0.44145,3.86514,-0.8829,3.32559,-0.15696,-0.81423,-0.38259,1.58922,1.80504,3.99267
0.70632,0.92214,0.36297,4.64994,-1.55979,2.31516,0.00981,-0.96138,-0.59841,1.13796,1.84428,4.65975
1.05948,0.46107,-0.20601,4.48317,-0.02943,2.04048,0.75537,-1.58922,-1.06929,0.91233,2.04048,5.886
1.00062,-0.77499,0.02943,4.95405,-0.99081,6.16068,0.90252,-1.18701,-2.04048,0.66708,1.90314,4.85595
0.6867,-2.75661,-0.2943,4.0221,-2.36421,4.91481,1.21644,-1.55979,-1.71675,1.30473,2.96262,4.42431
0.6867,-4.00248,-0.72594,4.78728,0.92214,7.53408,1.78542,-1.32435,-1.06929,1.02024,2.41326,5.64075
0.57879,-3.55122,-1.15758,5.08158,-2.39364,6.05277,2.03067,-0.95157,-1.67751,0.981,3.31578,5.69961
0.51012,-3.69837,-0.44145,4.94424,-2.54079,5.03253,1.80504,-0.57879,-0.77499,0.26487,3.16863,4.62051
0.40221,-3.08034,-0.91233,3.28635,-2.33478,5.886,1.13796,0.0,-1.04967,0.86328,3.34521,5.54265
0.1962,-4.0221,-1.962,4.33602,-2.08953,6.01353,0.54936,0.56898,-0.56898,0.12753,2.82528,4.63032
-0.02943,-3.09015,-1.65789,3.22749,-0.75537,2.81547,0.51993,1.00062,-1.65789,0.51993,2.00124,4.67937
-0.34335,-3.71799,-1.10853,3.35502,0.14715,3.69837,0.34335,1.67751,-1.21644,1.59903,2.89395,3.7278
-0.83385,-3.4335,-0.36297,0.70632,-1.59903,3.42369,0.13734,2.32497,-1.88352,2.77623,3.3354,2.06991
-1.24587,-3.54141,-1.39302,1.25568,-0.01962,2.943,0.36297,2.24649,-0.1962,2.1582,3.29616,1.42245
-1.11834,-1.82466,-1.82466,0.59841,-1.11834,0.24525,-0.06867,2.38383,-0.44145,1.62846,2.40345,0.57879
-1.12815,-1.12815,-0.41202,0.86328,-1.2753,-0.11772,-0.5886,2.80566,0.85347,1.78542,3.77685,1.58922
-1.33416,-0.91233,0.36297,-1.41264,-1.73637,-0.26487,-1.06929,2.90376,0.44145,1.45188,2.37402,1.09872
-1.73637,0.0,-0.37278,-0.83385,-1.25568,1.7658,-1.23606,2.24649,2.13858,1.70694,1.90314,1.92276
-2.05029,0.14715,-0.18639,0.21582,-1.15758,-0.00981,-0.8829,1.57941,2.1582,-0.10791,2.06991,-0.17658
-0.99081,-0.82404,0.33354,-0.55917,-1.72656,0.85347,-1.0791,2.29554,3.14901,0.32373,1.70694,0.17658
-1.82466,-0.79461,0.46107,-2.34459,-2.32497,2.85471,-0.81423,0.51993,1.58922,0.38259,0.59841,-1.50093
-1.63827,-0.76518,-0.04905,-0.25506,-1.63827,4.00248,-0.15696,-0.13734,2.3544,0.64746,0.95157,-1.32435
-1.05948,-1.57941,0.18639,-0.42183,-1.42245,1.13796,0.13734,-0.3924,1.87371,0.23544,1.16739,-1.45188
-1.24587,-2.3544,1.03005,-1.48131,-0.99081,2.98224,0.40221,-0.89271,1.49112,-0.25506,1.19682,0.57879
-1.11834,-1.09872,0.34335,-2.17782,-2.32497,5.55246,0.34335,-0.93195,1.39302,0.57879,0.45126,0.77499
-1.01043,-0.84366,-0.55917,-0.06867,-2.20725,6.46479,0.60822,-1.11834,2.58984,0.5886,-0.02943,1.65789
-0.5886,-0.92214,-0.44145,-0.22563,-1.1772,5.20911,0.60822,-1.02024,1.51074,-0.08829,0.16677,1.92276
-0.24525,-2.54079,-0.26487,-0.04905,-0.31392,5.44455,0.48069,0.31392,1.05948,-0.06867,-0.1962,2.95281
-0.77499,-2.2563,-0.24525,0.63765,-1.89333,6.95529,0.84366,-0.31392,-0.60822,0.21582,0.02943,2.30535
-0.57879,-2.31516,-0.00981,1.44207,-1.70694,6.66099,1.16739,-0.03924,0.91233,-0.66708,0.36297,2.09934
0.10791,-0.55917,0.15696,0.2943,-0.38259,2.67813,0.89271,0.54936,-0.50031,0.55917,0.60822,1.57941
-0.17658,0.02943,0.17658,0.67689,0.25506,2.05029,0.85347,0.90252,-0.59841,-0.37278,-0.06867,0.83385
-0.981,0.24525,0.40221,1.0791,-1.49112,2.53098,0.55917,0.62784,-1.00062,-0.24525,0.74556,0.0
0.42183,1.4715,-0.44145,1.80504,0.71613,2.39364,0.76518,1.61865,-0.23544,-0.0981,0.60822,2.86452
0.3924,1.8639,0.77499,1.97181,0.65727,2.93319,-0.03924,0.56898,-1.25568,-0.83385,2.16801,1.50093
0.04905,2.23668,-0.24525,5.18949,0.43164,3.16863,0.30411,0.16677,-1.49112,-1.49112,2.21706,2.86452
0.48069,1.61865,0.84366,4.36545,-0.41202,4.63032,0.2943,0.12753,-2.13858,-1.44207,1.24587,0.42183
0.51993,0.83385,0.64746,4.84614,0.21582,3.86514,0.51993,0.00981,-2.02086,-1.54017,2.48193,1.87371
0.08829,0.59841,0.91233,5.07177,1.28511,4.24773,0.66708,-0.86328,-2.16801,-2.53098,2.81547,-0.81423
-0.0981,-0.10791,0.63765,5.67999,-0.42183,3.0411,0.97119,-1.92276,-1.40283,-2.5506,3.01167,-1.0791
0.03924,0.74556,1.03005,4.00248,-1.92276,2.71737,1.00062,-1.13796,-2.23668,-2.23668,0.08829,-0.35316
0.62784,1.03005,1.13796,5.44455,-0.0981,2.10915,0.86328,-1.77561,-1.54017,-2.59965,0.51993,0.34335
0.73575,1.13796,0.0,5.45436,0.74556,4.44393,1.02024,-2.85471,-2.67813,-2.36421,0.74556,1.38321
0.36297,0.53955,0.51012,5.47398,-0.50031,5.37588,1.32435,-1.92276,-2.79585,-1.57941,0.48069,2.28573
0.56898,1.21644,0.45126,3.69837,-1.70694,2.79585,1.75599,-0.75537,-2.71737,-0.93195,0.37278,4.5126
0.56898,1.42245,-0.75537,4.905,-2.51136,4.3164,1.962,-0.75537,-1.68732,-1.68732,0.92214,3.11958
0.50031,2.82528,-1.18701,4.49298,-1.55979,4.42431,1.99143,-1.08891,-2.02086,-1.34397,0.77499,2.58003
-0.02943,3.22749,-1.19682,1.65789,-3.1392,1.40283,1.23606,-0.13734,-1.19682,-1.25568,0.27468,2.11896
0.17658,2.76642,-0.47088,0.51012,-2.97243,2.23668,1.52055,0.65727,-1.99143,-2.0601,0.36297,1.45188
0.60822,3.58065,-0.7848,2.19744,-1.16739,-0.0981,1.48131,1.15758,-0.90252,-2.29554,-0.56898,0.35316
-0.03924,2.89395,-1.53036,0.52974,-2.0601,0.23544,0.93195,1.23606,-0.20601,-1.63827,-1.63827,0.90252
0.42183,3.59046,-1.70694,-1.65789,-3.78666,0.74556,0.48069,1.53036,0.80442,-1.34397,-1.62846,0.8829
0.32373,3.77685,-1.62846,-0.34335,-0.36297,-1.78542,0.37278,2.2563,0.61803,-1.18701,-1.962,1.54998
-0.01962,3.05091,-1.63827,0.74556,-1.74618,-1.02024,0.62784,1.50093,0.23544,-0.76518,-2.05029,1.52055
-0.52974,3.03129,-1.33416,-2.27592,-2.1582,-0.05886,-0.18639,1.28511,0.4905,0.41202,-1.11834,0.72594
-0.25506,3.96324,-1.33416,-2.20725,-1.08891,-0.99081,-0.65727,1.42245,1.70694,0.27468,-0.47088,0.07848
-0.61803,4.52241,-1.01043,-2.50155,-0.76518,-1.06929,-0.54936,0.59841,1.63827,0.65727,-1.40283,0.96138
-0.18639,3.36483,-0.54936,-2.21706,0.42183,-0.0981,-0.43164,0.46107,2.40345,0.72594,-3.16863,0.3924
-0.80442,2.95281,-0.07848,-2.943,-0.65727,0.63765,-0.6867,-0.92214,3.12939,0.83385,-2.61927,1.36359
0.32373,1.06929,-0.64746,-1.71675,-0.69651,1.75599,-0.34335,-0.981,2.58984,0.26487,-2.18763,-0.08829
0.22563,0.33354,-0.37278,0.11772,0.51012,1.74618,-0.77499,-0.97119,2.06991,0.90252,-1.91295,1.78542
-0.38259,-0.44145,0.1962,-0.11772,0.0,2.19744,-0.35316,-1.30473,1.13796,1.19682,-2.10915,2.2563
0.13734,0.99081,0.43164,-1.7658,-0.18639,3.48255,-0.40221,-2.02086,1.75599,0.8829,-0.00981,2.76642
0.0,2.23668,0.31392,-0.46107,-0.50031,3.50217,-0.48069,-1.80504,0.81423,1.6677,-0.99081,4.32621
0.72594,1.89333,0.48069,0.20601,-0.71613,3.31578,-0.33354,-1.36359,0.23544,2.19744,0.07848,4.84614
0.2943,2.14839,1.0791,-1.2753,-0.13734,2.36421,-0.43164,-1.35378,0.81423,1.14777,-1.50093,5.95467
